collisions,steps,timestamp
1.0,9699.0,1551359876.905008
1.0,9702.0,1551359876.9279537
1.0,9703.0,1551359876.9431615
1.0,9704.0,1551359876.9542234
1.0,9707.0,1551359876.9772422
1.0,9711.0,1551359877.016864
2.0,9712.0,1551359877.0312903
1.0,9713.0,1551359877.0418622
1.0,9719.0,1551359877.1218607
1.0,9720.0,1551359877.1360981
1.0,9722.0,1551359877.1609106
1.0,9725.0,1551359877.2007422
1.0,9727.0,1551359877.2270157
1.0,9730.0,1551359877.2817256
1.0,9731.0,1551359877.301242
1.0,9732.0,1551359877.315515
1.0,9733.0,1551359877.3289802
1.0,9734.0,1551359877.3435702
3.0,9735.0,1551359877.3596694
1.0,9736.0,1551359877.376011
1.0,9737.0,1551359877.3922687
1.0,9738.0,1551359877.408516
1.0,9739.0,1551359877.4251697
1.0,9740.0,1551359877.4441085
1.0,9741.0,1551359877.4592159
1.0,9742.0,1551359877.4755611
1.0,9743.0,1551359877.4928803
1.0,9744.0,1551359877.509601
1.0,9745.0,1551359877.5270042
1.0,9747.0,1551359877.5536175
1.0,9755.0,1551359877.6778963
1.0,9768.0,1551359877.891161
1.0,9774.0,1551359877.9664252
1.0,9781.0,1551359878.0449584
1.0,9783.0,1551359878.0663955
1.0,9784.0,1551359878.0788815
1.0,9785.0,1551359878.0907888
1.0,9790.0,1551359878.1478817
1.0,9792.0,1551359878.173238
1.0,9797.0,1551359878.2252958
2.0,9800.0,1551359878.264841
2.0,9807.0,1551359878.3430057
2.0,9810.0,1551359878.374778
1.0,9816.0,1551359878.445262
2.0,9817.0,1551359878.4577384
1.0,9818.0,1551359878.4717062
1.0,9820.0,1551359878.4981868
1.0,9825.0,1551359878.5717263
1.0,9829.0,1551359878.6248627
2.0,9832.0,1551359878.6647084
1.0,9844.0,1551359878.8130019
1.0,9859.0,1551359878.9359875
1.0,9860.0,1551359878.9478912
1.0,9864.0,1551359878.9811919
1.0,9865.0,1551359878.9902616
1.0,9866.0,1551359878.9979072
2.0,9868.0,1551359879.0213852
1.0,9870.0,1551359879.0420728
1.0,9871.0,1551359879.053207
2.0,9872.0,1551359879.0614288
1.0,9874.0,1551359879.0811336
1.0,9884.0,1551359879.1841166
1.0,9885.0,1551359879.1986833
1.0,9889.0,1551359879.2618296
1.0,9893.0,1551359879.327334
1.0,9896.0,1551359879.3784034
1.0,9898.0,1551359879.4122727
1.0,9900.0,1551359879.445912
1.0,9909.0,1551359879.5749269
1.0,9912.0,1551359879.616543
1.0,9913.0,1551359879.6313972
1.0,9917.0,1551359879.6870131
1.0,9918.0,1551359879.7053053
1.0,9921.0,1551359879.7467246
1.0,9923.0,1551359879.7751184
1.0,9924.0,1551359879.7913773
1.0,9933.0,1551359879.9336228
1.0,9937.0,1551359879.985696
1.0,9942.0,1551359880.0648656
1.0,9951.0,1551359880.2117853
1.0,9958.0,1551359880.3375058
1.0,9962.0,1551359880.3963695
1.0,9963.0,1551359880.4100635
1.0,9967.0,1551359880.4600601
1.0,9968.0,1551359880.4755876
2.0,9973.0,1551359880.5482695
1.0,9975.0,1551359880.582182
1.0,9985.0,1551359880.7407246
1.0,9989.0,1551359880.794084
1.0,9990.0,1551359880.8071404
1.0,9991.0,1551359880.8193254
1.0,9992.0,1551359880.8304462
2.0,9993.0,1551359880.8416026
1.0,9994.0,1551359880.855243
1.0,9995.0,1551359880.8668547
2.0,9996.0,1551359880.8773677
1.0,9997.0,1551359880.8927562
1.0,9998.0,1551359880.9082644
1.0,9999.0,1551359880.9246998
1.0,10000.0,1551359880.942392
